t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1590873753,266,0.410968,0.000000,0.000000,0.000000,events/second
1590873756,266,0.409068,0.000000,0.000000,0.000000,events/second
1590873759,266,0.407189,0.000000,0.000000,0.000000,events/second
1590873762,266,0.405329,0.000000,0.000000,0.000000,events/second
1590873765,266,0.403484,0.000000,0.000000,0.000000,events/second
1590873768,269,0.406187,0.000000,0.000000,0.000000,events/second
1590873771,269,0.404356,0.000000,0.000000,0.000000,events/second
1590873774,269,0.402537,0.000000,0.000000,0.000000,events/second
1590873777,269,0.400740,0.000000,0.000000,0.000000,events/second
1590873780,269,0.398961,0.000000,0.000000,0.000000,events/second
1590873783,269,0.397190,0.000000,0.000000,0.000000,events/second
1590873786,269,0.395438,0.000000,0.000000,0.000000,events/second
1590873789,272,0.398092,0.000000,0.000000,0.000000,events/second
1590873792,272,0.396353,0.000000,0.000000,0.000000,events/second
1590873795,272,0.394627,0.000000,0.000000,0.000000,events/second
1590873798,272,0.392918,0.000000,0.000000,0.000000,events/second
1590873801,272,0.391221,0.000000,0.000000,0.000000,events/second
1590873804,272,0.389540,0.000000,0.000000,0.000000,events/second
1590873807,273,0.389300,0.000000,0.000000,0.000000,events/second
1590873810,275,0.390481,0.000000,0.000000,0.000000,events/second
1590873813,275,0.388823,0.000000,0.000000,0.000000,events/second
1590873816,275,0.387183,0.000000,0.000000,0.000000,events/second
1590873819,275,0.385555,0.000000,0.000000,0.000000,events/second
1590873822,275,0.383940,0.000000,0.000000,0.000000,events/second
1590873825,275,0.382344,0.000000,0.000000,0.000000,events/second
1590873828,281,0.389057,0.000000,0.000000,0.000000,events/second
1590873831,281,0.387448,0.000000,0.000000,0.000000,events/second
1590873834,281,0.385852,0.000000,0.000000,0.000000,events/second
1590873837,281,0.384268,0.000000,0.000000,0.000000,events/second
1590873840,281,0.382693,0.000000,0.000000,0.000000,events/second
1590873843,281,0.381147,0.000000,0.000000,0.000000,events/second
1590873846,281,0.379599,0.000000,0.000000,0.000000,events/second
1590873849,284,0.382102,0.000000,0.000000,0.000000,events/second
1590873852,284,0.380565,0.000000,0.000000,0.000000,events/second
1590873855,284,0.379047,0.000000,0.000000,0.000000,events/second
1590873858,284,0.377531,0.000000,0.000000,0.000000,events/second
1590873861,284,0.376029,0.000000,0.000000,0.000000,events/second
1590873864,284,0.374547,0.000000,0.000000,0.000000,events/second
1590873867,285,0.374385,0.000000,0.000000,0.000000,events/second
1590873870,287,0.375524,0.000000,0.000000,0.000000,events/second
