t,value
1590873612,536870912
1590873615,536870912
1590873618,536870912
1590873621,536870912
1590873624,536870912
1590873627,536870912
1590873630,536870912
1590873633,536870912
1590873636,536870912
1590873639,536870912
1590873642,536870912
1590873645,536870912
1590873648,536870912
1590873651,536870912
1590873654,536870912
1590873657,536870912
1590873660,536870912
1590873663,536870912
1590873666,536870912
1590873669,536870912
1590873672,536870912
1590873675,536870912
1590873678,536870912
1590873681,536870912
1590873684,536870912
1590873687,536870912
1590873690,536870912
1590873693,536870912
1590873696,536870912
1590873699,536870912
1590873702,536870912
1590873705,536870912
1590873708,536870912
1590873711,536870912
1590873714,536870912
1590873717,536870912
1590873720,536870912
1590873723,536870912
1590873726,536870912
1590873729,536870912
1590873732,536870912
1590873735,536870912
1590873738,536870912
1590873741,536870912
1590873744,536870912
1590873747,536870912
1590873750,536870912
1590873753,536870912
1590873756,536870912
1590873759,536870912
1590873762,536870912
1590873765,536870912
1590873768,536870912
1590873771,536870912
1590873774,536870912
1590873777,536870912
1590873780,536870912
1590873783,536870912
1590873786,536870912
1590873789,536870912
1590873792,536870912
1590873795,536870912
1590873798,536870912
1590873801,536870912
1590873804,536870912
1590873807,536870912
1590873810,536870912
1590873813,536870912
1590873816,536870912
1590873819,536870912
1590873822,536870912
1590873825,536870912
1590873828,536870912
1590873831,536870912
1590873834,536870912
1590873837,536870912
1590873840,536870912
1590873843,536870912
1590873846,536870912
1590873849,536870912
1590873852,536870912
1590873855,536870912
1590873858,536870912
1590873861,536870912
1590873864,536870912
1590873867,536870912
1590873870,536870912
1590873873,536870912
1590873876,536870912
1590873879,536870912
1590873882,536870912
1590873885,536870912
1590873888,536870912
1590873891,536870912
1590873894,536870912
1590873897,536870912
1590873900,536870912
1590873903,536870912
1590873906,536870912
1590873909,536870912
1590873912,536870912
1590873915,536870912
1590873918,536870912
1590873921,536870912
1590873924,536870912
1590873927,536870912
1590873930,536870912
1590873933,536870912
1590873936,536870912
1590873939,536870912
1590873942,536870912
1590873945,536870912
1590873948,536870912
1590873951,536870912
1590873954,536870912
1590873957,536870912
1590873960,536870912
1590873963,536870912
1590873966,536870912
1590873969,536870912
1590873972,536870912
1590873975,536870912
1590873978,536870912
1590873981,536870912
1590873984,536870912
1590873987,536870912
1590873990,536870912
1590873993,536870912
1590873996,536870912
1590873999,536870912
1590874002,536870912
1590874005,536870912
1590874008,536870912
1590874011,536870912
1590874014,536870912
1590874017,536870912
1590874020,536870912
1590874023,536870912
1590874026,536870912
1590874029,536870912
1590874032,536870912
1590874035,536870912
1590874038,536870912
1590874041,536870912
1590874044,536870912
1590874047,536870912
1590874050,536870912
1590874053,536870912
1590874056,536870912
1590874059,536870912
1590874062,536870912
1590874065,536870912
1590874068,536870912
1590874071,536870912
1590874074,536870912
1590874077,536870912
1590874080,536870912
1590874083,536870912
1590874086,536870912
1590874089,536870912
1590874092,536870912
1590874095,536870912
1590874098,536870912
1590874101,536870912
1590874104,536870912
1590874107,536870912
1590874110,536870912
1590874113,536870912
1590874116,536870912
